State_Name,Crop_Year,Crop,Area,Production,Rain_fall
Odisha,2013,Moong(Green Gram),126.0,41.6,0
Odisha,2013,Rice,2000.0,5000.0,0
Odisha,2013,Wheat,251.0,438.2,0
Odisha,2013,Horse-gram,2433.0,1126.5,0
Odisha,2013,Moong(Green Gram),37.0,15.8,0
Odisha,2013,Potato,541.0,4542.8,0
Odisha,2013,Rapeseed &Mustard,1090.0,352.1,0
Odisha,2013,Rice,123000.0,276000.0,0
Odisha,2013,Sesamum,1105.0,361.3,0
Odisha,2013,Sugarcane,86.0,7052.0,0
Odisha,2013,Urad,219.0,99.9,0
Odisha,2014,Groundnut,356.0,444.3,0
Odisha,2014,Maize,456.0,925.6,0
Odisha,2014,Moong(Green Gram),24.0,6.4,0
Odisha,2014,Ragi,41.0,31.3,0
Odisha,2014,Rice,77000.0,150000.0,0
Odisha,2014,Urad,1006.0,310.9,0
Odisha,2014,Groundnut,208.0,387.1,0
Odisha,2014,Maize,1.0,2.8,0
Odisha,2014,Moong(Green Gram),34.0,16.5,0
Odisha,2014,Rice,1000.0,2000.0,0
Odisha,2014,Sesamum,90.0,29.3,0
Odisha,2014,Wheat,208.0,340.9,0
Odisha,2014,Groundnut,90.0,69.0,0
Odisha,2014,Horse-gram,2754.0,1200.7,0
Odisha,2014,Moong(Green Gram),13.0,4.5,0
Odisha,2014,Potato,1011.0,8428.7,0
Odisha,2014,Rapeseed &Mustard,865.0,290.6,0
Odisha,2014,Rice,118000.0,345000.0,0
Odisha,2014,Sesamum,1682.0,661.0,0
Odisha,2014,Sugarcane,11.0,1029.6,0
Odisha,2014,Urad,478.0,186.9,0
Odisha,2015,Groundnut,200.0,191.8,0
Odisha,2015,Maize,539.0,1214.1,0
Odisha,2015,Moong(Green Gram),17.0,5.1,0
Odisha,2015,Ragi,11.0,7.3,0
Odisha,2015,Rice,80000.0,71000.0,0
Odisha,2015,Sesamum,1.0,0.2,0
Odisha,2015,Urad,936.0,219.0,0
Odisha,2015,Groundnut,77.0,108.4,0
Odisha,2015,Maize,3.0,6.9,0
Odisha,2015,Moong(Green Gram),249.0,90.4,0
Odisha,2015,Rice,1000.0,1000.0,0
Odisha,2015,Sesamum,20.0,6.7,0
Odisha,2015,Wheat,140.0,191.2,0
Odisha,2015,Horse-gram,2550.0,680.9,0
Odisha,2015,Maize,3.0,12.9,0
Odisha,2015,Moong(Green Gram),7.0,2.0,0
Odisha,2015,Potato,411.0,2824.4,0
Odisha,2015,Ragi,1.0,0.2,0
Odisha,2015,Rapeseed &Mustard,405.0,111.4,0
Odisha,2015,Rice,114000.0,156000.0,0
Odisha,2015,Sesamum,1214.0,275.6,0
Odisha,2015,Sugarcane,17.0,1173.9,0
Odisha,2015,Urad,165.0,52.0,0
Punjab,1997,Arhar/Tur,1800.0,1400.0,0
Punjab,1997,Bajra,1000.0,1000.0,0
Punjab,1997,Maize,7000.0,14000.0,0
Punjab,1997,Rice,292000.0,879000.0,0
Punjab,1997,Sesamum,6000.0,1700.0,0
Punjab,1997,Urad,600.0,200.0,0
Punjab,1997,Gram,400.0,300.0,0
Punjab,1997,Masoor,700.0,400.0,0
Punjab,1997,Rapeseed &Mustard,8000.0,6000.0,0
Punjab,1997,Wheat,349000.0,1318000.0,0
Punjab,1997,Cotton(lint),5000.0,2000.0,0
Punjab,1997,Moong(Green Gram),8400.0,5300.0,0
Punjab,1997,Sugarcane,11000.0,600000.0,0
Punjab,1998,Arhar/Tur,1100.0,700.0,0
Punjab,1998,Cotton(lint),4000.0,3000.0,0
Punjab,1998,Maize,6000.0,14000.0,0
Punjab,1998,Moong(Green Gram),8300.0,5100.0,0
Punjab,1998,Rice,305000.0,878000.0,0
Punjab,1998,Sesamum,4700.0,1500.0,0
Punjab,1998,Urad,400.0,200.0,0
Punjab,1998,Gram,2200.0,200.0,0
Punjab,1998,Masoor,700.0,600.0,0
Punjab,1998,Peas & beans (Pulses),400.0,300.0,0
Punjab,1998,Rapeseed &Mustard,4000.0,4000.0,0
Punjab,1998,Wheat,214000.0,862000.0,0
Punjab,1998,Sugarcane,9000.0,540000.0,0
Punjab,1999,Arhar/Tur,1200.0,1300.0,0
Punjab,1999,Cotton(lint),2000.0,3000.0,0
Punjab,1999,Maize,5000.0,12000.0,0
Punjab,1999,Moong(Green Gram),6300.0,4700.0,0
Punjab,1999,Rice,319000.0,991000.0,0
Punjab,1999,Sesamum,6400.0,1800.0,0
Punjab,1999,Urad,400.0,200.0,0
Punjab,1999,Gram,400.0,400.0,0
Punjab,1999,Masoor,500.0,500.0,0
Punjab,1999,Peas & beans (Pulses),600.0,600.0,0
Punjab,1999,Rapeseed &Mustard,5000.0,6000.0,0
Punjab,1999,Wheat,358000.0,1738000.0,0
Punjab,1999,Sugarcane,8000.0,530000.0,0
Punjab,2000,Arhar/Tur,1200.0,1400.0,0
Punjab,2000,Cotton(lint),2000.0,2000.0,0
Punjab,2000,Maize,5000.0,11000.0,0
Punjab,2000,Moong(Green Gram),3500.0,1900.0,0
Punjab,2000,Rice,319000.0,972000.0,0
Punjab,2000,Sesamum,8700.0,3400.0,0
Punjab,2000,Gram,500.0,500.0,0
Punjab,2000,Masoor,500.0,400.0,0
Punjab,2000,Other  Rabi pulses,300.0,300.0,0
Punjab,2000,Wheat,361000.0,1690000.0,0
Punjab,2000,Sugarcane,11000.0,700000.0,0
Punjab,2001,Arhar/Tur,1400.0,1100.0,0
Punjab,2001,Cotton(lint),2000.0,3000.0,0
Punjab,2001,Maize,5000.0,12000.0,0
Punjab,2001,Moong(Green Gram),2700.0,1600.0,0
Punjab,2001,Rice,319000.0,958000.0,0
Punjab,2001,Sesamum,9000.0,3500.0,0
Punjab,2001,Gram,500.0,400.0,0
Punjab,2001,Masoor,600.0,500.0,0
Punjab,2001,Rapeseed &Mustard,300.0,300.0,0
Punjab,2001,Wheat,363000.0,1700000.0,0
Punjab,2001,Sugarcane,11000.0,750000.0,0
Punjab,2002,Arhar/Tur,1200.0,1000.0,0
Punjab,2002,Cotton(lint),1000.0,1000.0,0
Punjab,2002,Maize,4000.0,7000.0,0
Punjab,2002,Moong(Green Gram),1800.0,1300.0,0
Punjab,2002,Rice,311000.0,879000.0,0
Punjab,2002,Sesamum,5200.0,1500.0,0
Punjab,2002,Urad,700.0,300.0,0
Punjab,2002,Gram,300.0,300.0,0
Punjab,2002,Masoor,500.0,300.0,0
Punjab,2002,Rapeseed &Mustard,2000.0,2000.0,0
Punjab,2002,Wheat,356000.0,1513000.0,0
Punjab,2002,Sugarcane,11000.0,720000.0,0
Punjab,2003,Arhar/Tur,1500.0,1400.0,0
Punjab,2003,Cotton(lint),1000.0,2000.0,0
Punjab,2003,Maize,4000.0,13000.0,0
Punjab,2003,Moong(Green Gram),2800.0,1900.0,0
Punjab,2003,Rice,326000.0,872000.0,0
Punjab,2003,Sesamum,3800.0,1300.0,0
Punjab,2003,Urad,800.0,300.0,0
Punjab,2003,Gram,300.0,300.0,0
Punjab,2003,Masoor,400.0,300.0,0
Punjab,2003,Rapeseed &Mustard,2000.0,2000.0,0
Punjab,2003,Sunflower,1000.0,2000.0,0
Punjab,2003,Wheat,358000.0,1538000.0,0
Punjab,2003,Sugarcane,10000.0,570000.0,0
Punjab,2004,Arhar/Tur,1400.0,1100.0,0
Punjab,2004,Cotton(lint),1000.0,3000.0,0
Punjab,2004,Maize,4000.0,13000.0,0
Punjab,2004,Moong(Green Gram),2200.0,1600.0,0
Punjab,2004,Rice,334000.0,1034000.0,0
Punjab,2004,Sesamum,3400.0,1600.0,0
Punjab,2004,Urad,300.0,100.0,0
Punjab,2004,Gram,200.0,200.0,0
Punjab,2004,Masoor,300.0,0.0,0
Punjab,2004,Rapeseed &Mustard,2000.0,2000.0,0
Punjab,2004,Wheat,372000.0,1591000.0,0
Punjab,2004,Sugarcane,7000.0,440000.0,0
Punjab,2005,Arhar/Tur,1100.0,900.0,0
Punjab,2005,Cotton(lint),1000.0,3000.0,0
Punjab,2005,Maize,3000.0,11000.0,0
Punjab,2005,Moong(Green Gram),1500.0,1100.0,0
Punjab,2005,Rice,345000.0,1003000.0,0
Punjab,2005,Sesamum,4600.0,1600.0,0
Punjab,2005,Urad,200.0,100.0,0
Punjab,2005,Masoor,100.0,100.0,0
Punjab,2005,Peas & beans (Pulses),300.0,400.0,0
Punjab,2005,Rapeseed &Mustard,2000.0,2000.0,0
Punjab,2005,Wheat,371000.0,1643000.0,0
Punjab,2005,Sugarcane,6000.0,367000.0,0
Punjab,2006,Arhar/Tur,200.0,200.0,0
Punjab,2006,Maize,2000.0,9000.0,0
Punjab,2006,Rice,178000.0,538000.0,0
Punjab,2006,Sesamum,2100.0,800.0,0
Punjab,2006,Urad,300.0,100.0,0
Punjab,2006,Masoor,100.0,100.0,0
Punjab,2006,Peas & beans (Pulses),100.0,100.0,0
Punjab,2006,Rapeseed &Mustard,1000.0,1000.0,0
Punjab,2006,Wheat,185000.0,767000.0,0
Punjab,2007,Arhar/Tur,200.0,200.0,0
Punjab,2007,Maize,2000.0,10000.0,0
Punjab,2007,Rice,178000.0,546000.0,0
Punjab,2007,Sesamum,1900.0,600.0,0
Punjab,2007,Urad,500.0,200.0,0
Punjab,2007,Masoor,1000.0,1000.0,0
Punjab,2007,Rapeseed &Mustard,2000.0,2000.0,0
Punjab,2007,Wheat,184000.0,810000.0,0
Punjab,2008,Arhar/Tur,200.0,200.0,0
Punjab,2008,Bajra,1000.0,1000.0,0
Punjab,2008,Maize,1000.0,4000.0,0
Punjab,2008,Moong(Green Gram),100.0,100.0,0
Punjab,2008,Rice,183000.0,532000.0,0
Punjab,2008,Sesamum,2000.0,700.0,0
Punjab,2008,Urad,200.0,100.0,0
Punjab,2008,Masoor,1000.0,1000.0,0
Punjab,2008,Rapeseed &Mustard,1000.0,1000.0,0
Punjab,2008,Wheat,187000.0,757000.0,0
Punjab,2009,Arhar/Tur,100.0,100.0,0
Punjab,2009,Maize,1000.0,4000.0,0
Punjab,2009,Rice,185000.0,501000.0,0
Punjab,2009,Sesamum,1600.0,600.0,0
Punjab,2009,Urad,200.0,200.0,0
Punjab,2009,Rapeseed &Mustard,1000.0,2000.0,0
Punjab,2009,Wheat,185000.0,753000.0,0
Punjab,2009,Sugarcane,300.0,18000.0,0
Punjab,2010,Arhar/Tur,100.0,100.0,0
Punjab,2010,Maize,1000.0,3000.0,0
Punjab,2010,Moong(Green Gram),100.0,100.0,0
Punjab,2010,Rice,186000.0,503000.0,0
Punjab,2010,Sesamum,1500.0,500.0,0
Punjab,2010,Urad,300.0,200.0,0
Punjab,2010,Peas & beans (Pulses),400.0,500.0,0
Punjab,2010,Rapeseed &Mustard,1000.0,1000.0,0
Punjab,2010,Wheat,189000.0,810000.0,0
Punjab,2011,Arhar/Tur,1000.0,1000.0,0
Punjab,2011,Bajra,1000.0,1000.0,0
Punjab,2011,Maize,1000.0,6000.0,0
Punjab,2011,Rice,184000.0,482000.0,0
Punjab,2011,Sesamum,13000.0,3000.0,0
Punjab,2011,Urad,2000.0,1000.0,0
Punjab,2011,Peas & beans (Pulses),1000.0,1000.0,0
Punjab,2011,Rapeseed &Mustard,1000.0,2000.0,0
Punjab,2011,Wheat,190000.0,945000.0,0
Punjab,2011,Sugarcane,3.0,203000.0,0
Punjab,2012,Arhar/Tur,100.0,100.0,0
Punjab,2012,Rice,185000.0,544000.0,0
Punjab,2012,Sesamum,1200.0,400.0,0
Punjab,2012,Urad,400.0,200.0,0
Punjab,2012,Gram,100.0,100.0,0
Punjab,2012,Masoor,100.0,100.0,0
Punjab,2012,Rapeseed &Mustard,1000.0,1400.0,0
Punjab,2012,Wheat,190000.0,884000.0,0
Punjab,2012,Guar seed,300.0,300.0,0
Punjab,2012,Sugarcane,2000.0,141000.0,0
Punjab,2013,Arhar/Tur,2000.0,2000.0,0
Punjab,2013,Maize,1000.0,4000.0,0
Punjab,2013,Moong(Green Gram),1000.0,1000.0,0
Punjab,2013,Rice,182000.0,518000.0,0
Punjab,2013,Sesamum,13000.0,3000.0,0
Punjab,2013,Urad,3000.0,1400.0,0
Punjab,2013,Gram,1000.0,1200.0,0
Punjab,2013,Rapeseed &Mustard,1000.0,1400.0,0
Punjab,2013,Wheat,188000.0,934000.0,0
Punjab,2013,Sugarcane,5000.0,401000.0,0
Punjab,2014,Arhar/Tur,2000.0,1800.0,0
Punjab,2014,Maize,1000.0,4000.0,0
Punjab,2014,Moong(Green Gram),3000.0,3000.0,0
Punjab,2014,Rice,182000.0,505000.0,0
Punjab,2014,Sesamum,17000.0,3000.0,0
Punjab,2014,Urad,2000.0,1100.0,0
Punjab,2014,Peas & beans (Pulses),4000.0,4300.0,0
Punjab,2014,Rapeseed &Mustard,1000.0,1000.0,0
Punjab,2014,Wheat,188000.0,736000.0,0
Punjab,2014,Sugarcane,4000.0,301000.0,0
Punjab,2007,Arhar/Tur,100.0,100.0,0
Punjab,2007,Cotton(lint),14000.0,81000.0,0
Punjab,2007,Moong(Green Gram),800.0,900.0,0
Punjab,2007,Rice,99000.0,466000.0,0
Punjab,2007,Barley,1000.0,3000.0,0
Punjab,2007,Gram,1000.0,1000.0,0
Punjab,2007,Rapeseed &Mustard,1000.0,1000.0,0
Punjab,2007,Wheat,112000.0,535000.0,0
Punjab,2008,Arhar/Tur,100.0,100.0,0
Punjab,2008,Cotton(lint),12000.0,57000.0,0
Punjab,2008,Guar seed,1.0,1.0,0
Punjab,2008,Moong(Green Gram),500.0,500.0,0
Punjab,2008,Rice,102000.0,485000.0,0
Punjab,2008,Barley,1000.0,3000.0,0
Punjab,2008,Gram,1000.0,1000.0,0
Punjab,2008,Rapeseed &Mustard,1000.0,2000.0,0
Punjab,2008,Wheat,114000.0,554000.0,0
Punjab,2009,Arhar/Tur,100.0,100.0,0
Punjab,2009,Cotton(lint),11000.0,50000.0,0
Punjab,2009,Moong(Green Gram),500.0,500.0,0
Punjab,2009,Rice,104000.0,496000.0,0
Punjab,2009,Barley,1000.0,3000.0,0
Punjab,2009,Gram,3000.0,3000.0,0
Punjab,2009,Rapeseed &Mustard,1000.0,1000.0,0
Punjab,2009,Wheat,114000.0,520000.0,0
Punjab,2010,Arhar/Tur,100.0,100.0,0
Punjab,2010,Cotton(lint),10000.0,40000.0,0
Punjab,2010,Moong(Green Gram),500.0,600.0,0
Punjab,2010,Rice,105000.0,465000.0,0
Punjab,2010,Barley,1000.0,3000.0,0
Punjab,2010,Gram,100.0,100.0,0
Punjab,2010,Rapeseed &Mustard,1000.0,1000.0,0
Punjab,2010,Wheat,115000.0,572000.0,0
Punjab,2011,Arhar/Tur,1000.0,1000.0,0
Punjab,2011,Cotton(lint),11000.0,44000.0,0
Punjab,2011,Moong(Green Gram),4000.0,5000.0,0
Punjab,2011,Rice,105000.0,459000.0,0
Punjab,2011,Barley,1000.0,4000.0,0
Punjab,2011,Gram,1000.0,1000.0,0
Punjab,2011,Rapeseed &Mustard,1000.0,1000.0,0
Punjab,2011,Wheat,115000.0,615000.0,0
Punjab,2012,Arhar/Tur,100.0,100.0,0
Punjab,2012,Cotton(lint),9000.0,32000.0,0
Punjab,2012,Moong(Green Gram),300.0,300.0,0
Punjab,2012,Rice,106000.0,490000.0,0
Punjab,2012,Barley,1000.0,3000.0,0
Punjab,2012,Wheat,114000.0,567000.0,0
Punjab,2012,Guar seed,4300.0,3800.0,0
Punjab,2013,Arhar/Tur,1000.0,1000.0,0
Punjab,2013,Cotton(lint),9000.0,37000.0,0
Punjab,2013,Guar seed,400.0,500.0,0
Punjab,2013,Moong(Green Gram),3000.0,3000.0,0
Punjab,2013,Rice,107000.0,500000.0,0
Punjab,2013,Barley,1000.0,4000.0,0
Punjab,2013,Gram,1000.0,1200.0,0
Punjab,2013,Wheat,114000.0,596000.0,0
Punjab,2013,Sugarcane,1000.0,90000.0,0
Punjab,2014,Arhar/Tur,1000.0,900.0,0
Punjab,2014,Cotton(lint),8000.0,31000.0,0
Punjab,2014,Guar seed,100.0,100.0,0
Punjab,2014,Moong(Green Gram),3000.0,3000.0,0
Punjab,2014,Rice,108000.0,507000.0,0
Punjab,2014,Barley,1000.0,3600.0,0
Punjab,2014,Gram,1000.0,1000.0,0
Punjab,2014,Rapeseed &Mustard,1000.0,1300.0,0
Punjab,2014,Wheat,114000.0,527000.0,0
Punjab,2014,Sugarcane,1000.0,87000.0,0
Punjab,1997,Bajra,1000.0,1000.0,0
Punjab,1997,Groundnut,1000.0,1000.0,0
Punjab,1997,Rice,53000.0,212000.0,0
Punjab,1997,Barley,5000.0,12000.0,0
Punjab,1997,Gram,4200.0,3400.0,0
Punjab,1997,Rapeseed &Mustard,10000.0,7000.0,0
Punjab,1997,Wheat,236000.0,819000.0,0
Punjab,1997,Cotton(lint),199000.0,286000.0,0
Punjab,1997,Moong(Green Gram),2400.0,1500.0,0
Punjab,1998,Bajra,1000.0,1000.0,0
Punjab,1998,Cotton(lint),170000.0,173000.0,0
Punjab,1998,Groundnut,1000.0,1000.0,0
Punjab,1998,Moong(Green Gram),2500.0,1300.0,0
Punjab,1998,Rice,84000.0,287000.0,0
Punjab,1998,Barley,1000.0,3000.0,0
Punjab,1998,Gram,3800.0,2800.0,0
Punjab,1998,Rapeseed &Mustard,2000.0,2000.0,0
Punjab,1998,Wheat,258000.0,1144000.0,0
Punjab,1999,Arhar/Tur,100.0,100.0,0
Punjab,1999,Bajra,1000.0,1000.0,0
Punjab,1999,Cotton(lint),151000.0,279000.0,0
Punjab,1999,Groundnut,1000.0,1000.0,0
Punjab,1999,Moong(Green Gram),2200.0,1000.0,0
Punjab,1999,Rice,99000.0,392000.0,0
Punjab,1999,Barley,4000.0,13000.0,0
Punjab,1999,Gram,1100.0,1000.0,0
Punjab,1999,Rapeseed &Mustard,7000.0,8000.0,0
Punjab,1999,Wheat,242000.0,1117000.0,0
Punjab,2000,Bajra,1000.0,1000.0,0
Punjab,2000,Cotton(lint),147000.0,331000.0,0
Punjab,2000,Maize,1000.0,3000.0,0
Punjab,2000,Moong(Green Gram),1700.0,400.0,0
Punjab,2000,Moth,100.0,100.0,0
Punjab,2000,Rice,99000.0,350000.0,0
Punjab,2000,Sesamum,100.0,10.0,0
Punjab,2000,Barley,5000.0,14000.0,0
Punjab,2000,Gram,1100.0,600.0,0
Punjab,2000,Wheat,243000.0,1014000.0,0
Punjab,2001,Cotton(lint),162000.0,375000.0,0
Punjab,2001,Groundnut,100.0,100.0,0
Punjab,2001,Moong(Green Gram),1600.0,600.0,0
Punjab,2001,Moth,100.0,100.0,0
Punjab,2001,Rice,82000.0,307000.0,0
Punjab,2001,Sesamum,400.0,200.0,0
Punjab,2001,Barley,3000.0,8000.0,0
Punjab,2001,Gram,700.0,400.0,0
Punjab,2001,Rapeseed &Mustard,700.0,900.0,0
Punjab,2001,Wheat,243000.0,949000.0,0
Punjab,2001,Sugarcane,1000.0,70000.0,0
Punjab,2002,Bajra,1000.0,1000.0,0
Punjab,2002,Cotton(lint),125000.0,347000.0,0
Punjab,2002,Groundnut,700.0,600.0,0
Punjab,2002,Maize,1000.0,2000.0,0
Punjab,2002,Moong(Green Gram),1200.0,600.0,0
Punjab,2002,Rice,107000.0,367000.0,0
Punjab,2002,Sesamum,1600.0,400.0,0
Punjab,2002,Barley,3000.0,10000.0,0
Punjab,2002,Gram,700.0,800.0,0
Punjab,2002,Rapeseed &Mustard,13000.0,12000.0,0
Punjab,2002,Wheat,239000.0,999000.0,0
Punjab,2002,Guar seed,11100.0,9400.0,0
Punjab,2002,Sugarcane,1000.0,60000.0,0
Punjab,2003,Arhar/Tur,100.0,100.0,0
Punjab,2003,Bajra,1000.0,1000.0,0
Punjab,2003,Cotton(lint),128000.0,411000.0,0
Punjab,2003,Groundnut,300.0,200.0,0
Punjab,2003,Maize,1000.0,3000.0,0
Punjab,2003,Moong(Green Gram),1800.0,1100.0,0
Punjab,2003,Moth,100.0,100.0,0
Punjab,2003,Rice,105000.0,419000.0,0
Punjab,2003,Sesamum,200.0,100.0,0
Punjab,2003,Barley,3000.0,10000.0,0
Punjab,2003,Gram,900.0,800.0,0
Punjab,2003,Rapeseed &Mustard,9000.0,11000.0,0
Punjab,2003,Wheat,242000.0,942000.0,0
Punjab,2003,Guar seed,14700.0,11900.0,0
Punjab,2003,Sugarcane,1000.0,50000.0,0
Punjab,2004,Bajra,1000.0,1000.0,0
Punjab,2004,Cotton(lint),141000.0,593000.0,0
Punjab,2004,Groundnut,200.0,100.0,0
Punjab,2004,Moong(Green Gram),1200.0,800.0,0
Punjab,2004,Moth,100.0,100.0,0
Punjab,2004,Rice,102000.0,415000.0,0
Punjab,2004,Sesamum,200.0,100.0,0
Punjab,2004,Barley,3000.0,9000.0,0
Punjab,2004,Gram,600.0,500.0,0
Punjab,2004,Rapeseed &Mustard,9000.0,8000.0,0
Punjab,2004,Wheat,241000.0,993000.0,0
Punjab,2004,Guar seed,9600.0,7200.0,0
Punjab,2005,Bajra,1000.0,1000.0,0
Punjab,2005,Cotton(lint),151000.0,659000.0,0
Punjab,2005,Groundnut,200.0,200.0,0
Punjab,2005,Moong(Green Gram),1200.0,900.0,0
Punjab,2005,Moth,100.0,100.0,0
Punjab,2005,Rice,95000.0,385000.0,0
Punjab,2005,Sesamum,200.0,100.0,0
Punjab,2005,Barley,2000.0,5000.0,0
Punjab,2005,Gram,500.0,500.0,0
Punjab,2005,Rapeseed &Mustard,7000.0,8000.0,0
Punjab,2005,Wheat,243000.0,954000.0,0
Punjab,2005,Guar seed,8100.0,6200.0,0
Punjab,2006,Bajra,1000.0,1000.0,0
Punjab,2006,Cotton(lint),161000.0,739000.0,0
Punjab,2006,Groundnut,200.0,200.0,0
Punjab,2006,Moong(Green Gram),1000.0,800.0,0
Punjab,2006,Moth,100.0,100.0,0
Punjab,2006,Rice,87000.0,358000.0,0
Punjab,2006,Barley,2000.0,7000.0,0
Punjab,2006,Gram,300.0,400.0,0
Punjab,2006,Rapeseed &Mustard,6000.0,8000.0,0
Punjab,2006,Wheat,245000.0,1044000.0,0
Punjab,2006,Guar seed,7200.0,5500.0,0
Punjab,2007,Bajra,1000.0,1000.0,0
Punjab,2007,Cotton(lint),165000.0,660000.0,0
Punjab,2007,Groundnut,200.0,200.0,0
Punjab,2007,Guar seed,47.0,36.0,0
Punjab,2007,Moong(Green Gram),800.0,600.0,0
Punjab,2007,Rice,86000.0,368000.0,0
Punjab,2007,Barley,2000.0,6000.0,0
Punjab,2007,Gram,2000.0,2000.0,0
Punjab,2007,Rapeseed &Mustard,2000.0,3000.0,0
Punjab,2007,Wheat,247000.0,1077000.0,0
Punjab,2008,Cotton(lint),153000.0,714000.0,0
Punjab,2008,Groundnut,300.0,200.0,0
Punjab,2008,Guar seed,75.0,57.0,0
Punjab,2008,Moong(Green Gram),600.0,500.0,0
Punjab,2008,Rice,97000.0,427000.0,0
Punjab,2008,Barley,2000.0,7000.0,0
Punjab,2008,Gram,2000.0,2000.0,0
Punjab,2008,Rapeseed &Mustard,3000.0,4000.0,0
Punjab,2008,Wheat,249000.0,1152000.0,0
Punjab,2009,Cotton(lint),150000.0,659000.0,0
Punjab,2009,Groundnut,100.0,100.0,0
Punjab,2009,Guar seed,47.0,37.0,0
Punjab,2009,Moong(Green Gram),500.0,400.0,0
Punjab,2009,Rice,104000.0,476000.0,0
Punjab,2009,Barley,2000.0,6000.0,0
Punjab,2009,Gram,3000.0,3000.0,0
Punjab,2009,Rapeseed &Mustard,2000.0,3000.0,0
Punjab,2009,Wheat,251000.0,1013000.0,0
Punjab,2010,Cotton(lint),147000.0,607000.0,0
Punjab,2010,Groundnut,100.0,100.0,0
Punjab,2010,Moong(Green Gram),600.0,400.0,0
Punjab,2010,Rice,107000.0,437000.0,0
Punjab,2010,Barley,2000.0,7000.0,0
Punjab,2010,Gram,300.0,400.0,0
Punjab,2010,Rapeseed &Mustard,2000.0,3000.0,0
Punjab,2010,Wheat,253000.0,1166000.0,0
Punjab,2010,Guar seed,4100.0,3300.0,0
Punjab,2011,Cotton(lint),155000.0,573000.0,0
Punjab,2011,Guar seed,30000.0,25000.0,0
Punjab,2011,Moong(Green Gram),5000.0,3000.0,0
Punjab,2011,Rice,101000.0,409000.0,0
Punjab,2011,Barley,2000.0,7000.0,0
Punjab,2011,Gram,2000.0,2000.0,0
Punjab,2011,Rapeseed &Mustard,2000.0,3000.0,0
Punjab,2011,Wheat,252000.0,1260000.0,0
Punjab,2012,Cotton(lint),151000.0,581000.0,0
Punjab,2012,Guar seed,4300.0,3800.0,0
Punjab,2012,Moong(Green Gram),300.0,200.0,0
Punjab,2012,Rice,107000.0,458000.0,0
Punjab,2012,Barley,2000.0,7000.0,0
Punjab,2012,Gram,200.0,200.0,0
Punjab,2012,Rapeseed &Mustard,2000.0,2400.0,0
Punjab,2012,Wheat,254000.0,1216000.0,0
Punjab,2012,Guar seed,200.0,200.0,0
Punjab,2013,Bajra,100.0,100.0,0
Punjab,2013,Cotton(lint),142000.0,505000.0,0
Punjab,2013,Guar seed,8400.0,6000.0,0
Punjab,2013,Moong(Green Gram),4000.0,3000.0,0
Punjab,2013,Rice,111000.0,501000.0,0
Punjab,2013,Barley,2000.0,7000.0,0
Punjab,2013,Gram,2000.0,2300.0,0
Punjab,2013,Rapeseed &Mustard,2000.0,2700.0,0
Punjab,2013,Wheat,254000.0,1259000.0,0
Punjab,2014,Cotton(lint),139000.0,498000.0,0
Punjab,2014,Guar seed,7000.0,4600.0,0
Punjab,2014,Maize,1000.0,4000.0,0
Punjab,2014,Moong(Green Gram),3000.0,3000.0,0
Punjab,2014,Rice,119000.0,529000.0,0
Punjab,2014,Barley,1000.0,3400.0,0
Punjab,2014,Gram,2000.0,2100.0,0
Punjab,2014,Rapeseed &Mustard,2000.0,2700.0,0
Punjab,2014,Wheat,254000.0,1218000.0,0
Punjab,1997,Groundnut,1000.0,1000.0,0
Punjab,1997,Rice,56000.0,214000.0,0
Punjab,1997,Barley,1000.0,3000.0,0
Punjab,1997,Gram,200.0,100.0,0
Punjab,1997,Rapeseed &Mustard,1000.0,1000.0,0
Punjab,1997,Wheat,109000.0,451000.0,0
Punjab,1997,Cotton(lint),48000.0,35000.0,0
Punjab,1997,Moong(Green Gram),4300.0,2000.0,0
Punjab,1997,Sugarcane,2000.0,130000.0,0
Punjab,1998,Cotton(lint),22000.0,19000.0,0
Punjab,1998,Groundnut,1000.0,1000.0,0
Punjab,1998,Moong(Green Gram),3900.0,2000.0,0
Punjab,1998,Rice,82000.0,246000.0,0
Punjab,1998,Gram,200.0,100.0,0
Punjab,1998,Rapeseed &Mustard,2000.0,3000.0,0
Punjab,1998,Wheat,62000.0,265000.0,0
Punjab,1998,Sugarcane,2000.0,120000.0,0
Punjab,1999,Arhar/Tur,100.0,100.0,0
Punjab,1999,Cotton(lint),15000.0,29000.0,0
Punjab,1999,Moong(Green Gram),3700.0,1400.0,0
Punjab,1999,Rice,90000.0,305000.0,0
Punjab,1999,Barley,1000.0,3000.0,0
Punjab,1999,Gram,200.0,200.0,0
Punjab,1999,Rapeseed &Mustard,1000.0,1000.0,0
Punjab,1999,Wheat,112000.0,522000.0,0
Punjab,1999,Sugarcane,2000.0,120000.0,0
Punjab,2000,Arhar/Tur,100.0,100.0,0
Punjab,2000,Cotton(lint),14000.0,35000.0,0
Punjab,2000,Moong(Green Gram),3200.0,1600.0,0
Punjab,2000,Rice,90000.0,310000.0,0
Punjab,2000,Sesamum,100.0,10.0,0
Punjab,2000,Barley,1000.0,3000.0,0
Punjab,2000,Gram,300.0,200.0,0
Punjab,2000,Wheat,111000.0,524000.0,0
Punjab,2000,Sugarcane,2000.0,130000.0,0
Punjab,2001,Arhar/Tur,100.0,100.0,0
Punjab,2001,Cotton(lint),36000.0,72000.0,0
